service_category,service_category_name,service_code,service_name,units,unit_type,calculation_type,valid_from,valid_until,notes
11,訪問介護,114693,身０２生１・２人・深・Ⅱ,752,1回につき,加算,,,PDF p.107
11,訪問介護,114700,身０２生２・Ⅱ,322,1回につき,基本,,,PDF p.107
11,訪問介護,114701,身０２生２・夜・Ⅱ,403,1回につき,加算,,,PDF p.107
11,訪問介護,114702,身０２生２・深・Ⅱ,484,1回につき,加算,,,PDF p.107
11,訪問介護,114703,身０２生２・２人・Ⅱ,645,1回につき,基本,,,PDF p.107
11,訪問介護,114704,身０２生２・２人・夜・Ⅱ,806,1回につき,加算,,,PDF p.107
11,訪問介護,114705,身０２生２・２人・深・Ⅱ,967,1回につき,加算,,,PDF p.107
11,訪問介護,114745,身０２生３・Ⅱ,394,1回につき,基本,,,PDF p.107
11,訪問介護,114746,身０２生３・夜・Ⅱ,493,1回につき,加算,,,PDF p.107
11,訪問介護,114747,身０２生３・深・Ⅱ,591,1回につき,加算,,,PDF p.107
11,訪問介護,114748,身０２生３・２人・Ⅱ,788,1回につき,基本,,,PDF p.107
11,訪問介護,114749,身０２生３・２人・夜・Ⅱ,985,1回につき,加算,,,PDF p.107
11,訪問介護,114750,身０２生３・２人・深・Ⅱ,1181,1回につき,加算,,,PDF p.107
11,訪問介護,11E086,身０２・業未・生１・Ⅱ,249,1回につき,基本,,,PDF p.107
11,訪問介護,11E087,身０２・業未・生１・夜・Ⅱ,311,1回につき,加算,,,PDF p.107
11,訪問介護,11E088,身０２・業未・生１・深・Ⅱ,373,1回につき,加算,,,PDF p.107
11,訪問介護,11E089,身０２・業未・生１・２人・Ⅱ,497,1回につき,減算,,,PDF p.107
11,訪問介護,11E090,身０２・業未・生１・２人・夜・Ⅱ,622,1回につき,加算,,,PDF p.107
11,訪問介護,11E091,身０２・業未・生１・２人・深・Ⅱ,746,1回につき,加算,,,PDF p.107
11,訪問介護,11E092,身０２・業未・生２・Ⅱ,320,1回につき,基本,,,PDF p.107
11,訪問介護,11E093,身０２・業未・生２・夜・Ⅱ,400,1回につき,加算,,,PDF p.107
11,訪問介護,11E094,身０２・業未・生２・深・Ⅱ,481,1回につき,加算,,,PDF p.107
11,訪問介護,11E095,身０２・業未・生２・２人・Ⅱ,640,1回につき,基本,,,PDF p.107
11,訪問介護,11E096,身０２・業未・生２・２人・夜・Ⅱ,801,1回につき,加算,,,PDF p.107
11,訪問介護,11E097,身０２・業未・生２・２人・深・Ⅱ,960,1回につき,加算,,,PDF p.107
11,訪問介護,11E098,身０２・業未・生３・Ⅱ,392,1回につき,基本,,,PDF p.107
11,訪問介護,11E099,身０２・業未・生３・夜・Ⅱ,490,1回につき,加算,,,PDF p.107
11,訪問介護,11E100,身０２・業未・生３・深・Ⅱ,587,1回につき,加算,,,PDF p.107
11,訪問介護,11E101,身０２・業未・生３・２人・Ⅱ,783,1回につき,基本,,,PDF p.107
11,訪問介護,11E102,身０２・業未・生３・２人・夜・Ⅱ,979,1回につき,加算,,,PDF p.107
11,訪問介護,11E103,身０２・業未・生３・２人・深・Ⅱ,1175,1回につき,加算,,,PDF p.107
11,訪問介護,11B343,身０２・虐防・生１・Ⅱ,249,1回につき,基本,,,PDF p.107
11,訪問介護,11B344,身０２・虐防・生１・夜・Ⅱ,311,1回につき,減算,,,PDF p.107
11,訪問介護,11B345,身０２・虐防・生１・深・Ⅱ,373,1回につき,加算,,,PDF p.107
11,訪問介護,11B346,身０２・虐防・生１・２人・Ⅱ,497,1回につき,減算,,,PDF p.107
11,訪問介護,11B347,身０２・虐防・生１・２人・夜・Ⅱ,622,1回につき,加算,,,PDF p.107
11,訪問介護,11B348,身０２・虐防・生１・２人・深・Ⅱ,746,1回につき,加算,,,PDF p.107
11,訪問介護,11B349,身０２・虐防・生２・Ⅱ,320,1回につき,基本,,,PDF p.107
11,訪問介護,11B350,身０２・虐防・生２・夜・Ⅱ,400,1回につき,加算,,,PDF p.107
11,訪問介護,11B351,身０２・虐防・生２・深・Ⅱ,481,1回につき,加算,,,PDF p.107
11,訪問介護,11B352,身０２・虐防・生２・２人・Ⅱ,640,1回につき,基本,,,PDF p.107
11,訪問介護,11B353,身０２・虐防・生２・２人・夜・Ⅱ,801,1回につき,加算,,,PDF p.107
11,訪問介護,11B354,身０２・虐防・生２・２人・深・Ⅱ,960,1回につき,加算,,,PDF p.107
11,訪問介護,11B355,身０２・虐防・生３・Ⅱ,392,1回につき,基本,,,PDF p.107
11,訪問介護,11B356,身０２・虐防・生３・夜・Ⅱ,490,1回につき,加算,,,PDF p.107
11,訪問介護,11B357,身０２・虐防・生３・深・Ⅱ,587,1回につき,加算,,,PDF p.107
11,訪問介護,11B358,身０２・虐防・生３・２人・Ⅱ,783,1回につき,基本,,,PDF p.107
11,訪問介護,11B359,身０２・虐防・生３・２人・夜・Ⅱ,979,1回につき,加算,,,PDF p.107
11,訪問介護,11B360,身０２・虐防・生３・２人・深・Ⅱ,1175,1回につき,加算,,,PDF p.107
11,訪問介護,11E104,身０２・虐防・業未・生１・Ⅱ,246,1回につき,基本,,,PDF p.107
11,訪問介護,11E105,身０２・虐防・業未・生１・夜・Ⅱ,308,1回につき,加算,,,PDF p.107
11,訪問介護,11E106,身０２・虐防・業未・生１・深・Ⅱ,370,1回につき,加算,,,PDF p.107
11,訪問介護,11E107,身０２・虐防・業未・生１・２人・Ⅱ,493,1回につき,減算,,,PDF p.107
11,訪問介護,11E108,身０２・虐防・業未・生１・２人・夜・Ⅱ,616,1回につき,加算,,,PDF p.107
11,訪問介護,11E109,身０２・虐防・業未・生１・２人・深・Ⅱ,739,1回につき,加算,,,PDF p.107
11,訪問介護,11E110,身０２・虐防・業未・生２・Ⅱ,318,1回につき,基本,,,PDF p.107
11,訪問介護,11E111,身０２・虐防・業未・生２・夜・Ⅱ,397,1回につき,加算,,,PDF p.107
11,訪問介護,11E112,身０２・虐防・業未・生２・深・Ⅱ,477,1回につき,加算,,,PDF p.107
11,訪問介護,11E113,身０２・虐防・業未・生２・２人・Ⅱ,636,1回につき,基本,,,PDF p.107
11,訪問介護,11E114,身０２・虐防・業未・生２・２人・夜・Ⅱ,795,1回につき,加算,,,PDF p.107
11,訪問介護,11E115,身０２・虐防・業未・生２・２人・深・Ⅱ,954,1回につき,加算,,,PDF p.107
11,訪問介護,11E116,身０２・虐防・業未・生３・Ⅱ,389,1回につき,基本,,,PDF p.107
11,訪問介護,11E117,身０２・虐防・業未・生３・夜・Ⅱ,487,1回につき,加算,,,PDF p.107
11,訪問介護,11E118,身０２・虐防・業未・生３・深・Ⅱ,584,1回につき,加算,,,PDF p.107
11,訪問介護,11E119,身０２・虐防・業未・生３・２人・Ⅱ,779,1回につき,基本,,,PDF p.107
11,訪問介護,11E120,身０２・虐防・業未・生３・２人・夜・Ⅱ,974,1回につき,加算,,,PDF p.107
11,訪問介護,11E121,身０２・虐防・業未・生３・２人・深・Ⅱ,1168,1回につき,加算,,,PDF p.107
11,訪問介護,114757,身０２生１・Ⅲ,251,1回につき,基本,,,PDF p.108
11,訪問介護,114758,身０２生１・夜・Ⅲ,314,1回につき,加算,,,PDF p.108
11,訪問介護,114759,身０２生１・深・Ⅲ,376,1回につき,加算,,,PDF p.108
11,訪問介護,114760,身０２生１・２人・Ⅲ,502,1回につき,基本,,,PDF p.108
11,訪問介護,114761,身０２生１・２人・夜・Ⅲ,627,1回につき,加算,,,PDF p.108
11,訪問介護,114762,身０２生１・２人・深・Ⅲ,752,1回につき,加算,,,PDF p.108
11,訪問介護,114769,身０２生２・Ⅲ,322,1回につき,基本,,,PDF p.108
11,訪問介護,114770,身０２生２・夜・Ⅲ,403,1回につき,加算,,,PDF p.108
11,訪問介護,114771,身０２生２・深・Ⅲ,484,1回につき,加算,,,PDF p.108
11,訪問介護,114772,身０２生２・２人・Ⅲ,645,1回につき,基本,,,PDF p.108
11,訪問介護,114773,身０２生２・２人・夜・Ⅲ,806,1回につき,加算,,,PDF p.108
11,訪問介護,114774,身０２生２・２人・深・Ⅲ,967,1回につき,加算,,,PDF p.108
11,訪問介護,114781,身０２生３・Ⅲ,394,1回につき,基本,,,PDF p.108
11,訪問介護,114782,身０２生３・夜・Ⅲ,493,1回につき,加算,,,PDF p.108
11,訪問介護,114783,身０２生３・深・Ⅲ,591,1回につき,加算,,,PDF p.108
11,訪問介護,114784,身０２生３・２人・Ⅲ,788,1回につき,基本,,,PDF p.108
11,訪問介護,114785,身０２生３・２人・夜・Ⅲ,985,1回につき,加算,,,PDF p.108
11,訪問介護,114786,身０２生３・２人・深・Ⅲ,1181,1回につき,加算,,,PDF p.108
11,訪問介護,11E122,身０２・業未・生１・Ⅲ,249,1回につき,基本,,,PDF p.108
11,訪問介護,11E123,身０２・業未・生１・夜・Ⅲ,311,1回につき,加算,,,PDF p.108
11,訪問介護,11E124,身０２・業未・生１・深・Ⅲ,373,1回につき,加算,,,PDF p.108
11,訪問介護,11E125,身０２・業未・生１・２人・Ⅲ,497,1回につき,減算,,,PDF p.108
11,訪問介護,11E126,身０２・業未・生１・２人・夜・Ⅲ,622,1回につき,加算,,,PDF p.108
11,訪問介護,11E127,身０２・業未・生１・２人・深・Ⅲ,746,1回につき,加算,,,PDF p.108
11,訪問介護,11E128,身０２・業未・生２・Ⅲ,320,1回につき,基本,,,PDF p.108
11,訪問介護,11E129,身０２・業未・生２・夜・Ⅲ,400,1回につき,加算,,,PDF p.108
11,訪問介護,11E130,身０２・業未・生２・深・Ⅲ,481,1回につき,加算,,,PDF p.108
11,訪問介護,11E131,身０２・業未・生２・２人・Ⅲ,640,1回につき,基本,,,PDF p.108
11,訪問介護,11E132,身０２・業未・生２・２人・夜・Ⅲ,801,1回につき,加算,,,PDF p.108
11,訪問介護,11E133,身０２・業未・生２・２人・深・Ⅲ,960,1回につき,加算,,,PDF p.108
11,訪問介護,11E134,身０２・業未・生３・Ⅲ,392,1回につき,基本,,,PDF p.108
11,訪問介護,11E135,身０２・業未・生３・夜・Ⅲ,490,1回につき,加算,,,PDF p.108
11,訪問介護,11E136,身０２・業未・生３・深・Ⅲ,587,1回につき,加算,,,PDF p.108
11,訪問介護,11E137,身０２・業未・生３・２人・Ⅲ,783,1回につき,基本,,,PDF p.108
11,訪問介護,11E138,身０２・業未・生３・２人・夜・Ⅲ,979,1回につき,加算,,,PDF p.108
11,訪問介護,11E139,身０２・業未・生３・２人・深・Ⅲ,1175,1回につき,加算,,,PDF p.108
11,訪問介護,11B361,身０２・虐防・生１・Ⅲ,249,1回につき,基本,,,PDF p.108
11,訪問介護,11B362,身０２・虐防・生１・夜・Ⅲ,311,1回につき,減算,,,PDF p.108
11,訪問介護,11B363,身０２・虐防・生１・深・Ⅲ,373,1回につき,加算,,,PDF p.108
11,訪問介護,11B364,身０２・虐防・生１・２人・Ⅲ,497,1回につき,減算,,,PDF p.108
11,訪問介護,11B365,身０２・虐防・生１・２人・夜・Ⅲ,622,1回につき,加算,,,PDF p.108
11,訪問介護,11B366,身０２・虐防・生１・２人・深・Ⅲ,746,1回につき,加算,,,PDF p.108
11,訪問介護,11B367,身０２・虐防・生２・Ⅲ,320,1回につき,基本,,,PDF p.108
11,訪問介護,11B368,身０２・虐防・生２・夜・Ⅲ,400,1回につき,加算,,,PDF p.108
11,訪問介護,11B369,身０２・虐防・生２・深・Ⅲ,481,1回につき,加算,,,PDF p.108
11,訪問介護,11B370,身０２・虐防・生２・２人・Ⅲ,640,1回につき,基本,,,PDF p.108
11,訪問介護,11B371,身０２・虐防・生２・２人・夜・Ⅲ,801,1回につき,加算,,,PDF p.108
11,訪問介護,11B372,身０２・虐防・生２・２人・深・Ⅲ,960,1回につき,加算,,,PDF p.108
11,訪問介護,11B373,身０２・虐防・生３・Ⅲ,392,1回につき,基本,,,PDF p.108
11,訪問介護,11B374,身０２・虐防・生３・夜・Ⅲ,490,1回につき,加算,,,PDF p.108
11,訪問介護,11B375,身０２・虐防・生３・深・Ⅲ,587,1回につき,加算,,,PDF p.108
11,訪問介護,11B376,身０２・虐防・生３・２人・Ⅲ,783,1回につき,基本,,,PDF p.108
11,訪問介護,11B377,身０２・虐防・生３・２人・夜・Ⅲ,979,1回につき,加算,,,PDF p.108
11,訪問介護,11B378,身０２・虐防・生３・２人・深・Ⅲ,1175,1回につき,加算,,,PDF p.108
11,訪問介護,11E140,身０２・虐防・業未・生１・Ⅲ,246,1回につき,基本,,,PDF p.108
11,訪問介護,11E141,身０２・虐防・業未・生１・夜・Ⅲ,308,1回につき,加算,,,PDF p.108
11,訪問介護,11E142,身０２・虐防・業未・生１・深・Ⅲ,370,1回につき,加算,,,PDF p.108
11,訪問介護,11E143,身０２・虐防・業未・生１・２人・Ⅲ,493,1回につき,減算,,,PDF p.108
11,訪問介護,11E144,身０２・虐防・業未・生１・２人・夜・Ⅲ,616,1回につき,加算,,,PDF p.108
11,訪問介護,11E145,身０２・虐防・業未・生１・２人・深・Ⅲ,739,1回につき,加算,,,PDF p.108
11,訪問介護,11E146,身０２・虐防・業未・生２・Ⅲ,318,1回につき,基本,,,PDF p.108
11,訪問介護,11E147,身０２・虐防・業未・生２・夜・Ⅲ,397,1回につき,加算,,,PDF p.108
11,訪問介護,11E148,身０２・虐防・業未・生２・深・Ⅲ,477,1回につき,加算,,,PDF p.108
11,訪問介護,11E149,身０２・虐防・業未・生２・２人・Ⅲ,636,1回につき,基本,,,PDF p.108
11,訪問介護,11E150,身０２・虐防・業未・生２・２人・夜・Ⅲ,795,1回につき,加算,,,PDF p.108
11,訪問介護,11E151,身０２・虐防・業未・生２・２人・深・Ⅲ,954,1回につき,加算,,,PDF p.108
11,訪問介護,11E152,身０２・虐防・業未・生３・Ⅲ,389,1回につき,基本,,,PDF p.108
11,訪問介護,11E153,身０２・虐防・業未・生３・夜・Ⅲ,487,1回につき,加算,,,PDF p.108
11,訪問介護,11E154,身０２・虐防・業未・生３・深・Ⅲ,584,1回につき,加算,,,PDF p.108
11,訪問介護,11E155,身０２・虐防・業未・生３・２人・Ⅲ,779,1回につき,基本,,,PDF p.108
11,訪問介護,11E156,身０２・虐防・業未・生３・２人・夜・Ⅲ,974,1回につき,加算,,,PDF p.108
11,訪問介護,11E157,身０２・虐防・業未・生３・２人・深・Ⅲ,1168,1回につき,加算,,,PDF p.108
11,訪問介護,114793,身０２生１・Ⅳ,235,1回につき,基本,,,PDF p.109
11,訪問介護,114794,身０２生１・夜・Ⅳ,294,1回につき,加算,,,PDF p.109
11,訪問介護,114795,身０２生１・深・Ⅳ,352,1回につき,加算,,,PDF p.109
11,訪問介護,114796,身０２生１・２人・Ⅳ,470,1回につき,基本,,,PDF p.109
11,訪問介護,114797,身０２生１・２人・夜・Ⅳ,587,1回につき,加算,,,PDF p.109
11,訪問介護,114798,身０２生１・２人・深・Ⅳ,705,1回につき,加算,,,PDF p.109
11,訪問介護,114805,身０２生２・Ⅳ,302,1回につき,基本,,,PDF p.109
11,訪問介護,114806,身０２生２・夜・Ⅳ,377,1回につき,加算,,,PDF p.109
11,訪問介護,114807,身０２生２・深・Ⅳ,453,1回につき,加算,,,PDF p.109
11,訪問介護,114808,身０２生２・２人・Ⅳ,604,1回につき,基本,,,PDF p.109
11,訪問介護,114809,身０２生２・２人・夜・Ⅳ,755,1回につき,加算,,,PDF p.109
11,訪問介護,114810,身０２生２・２人・深・Ⅳ,905,1回につき,加算,,,PDF p.109
11,訪問介護,114825,身０２生３・Ⅳ,369,1回につき,基本,,,PDF p.109
11,訪問介護,114826,身０２生３・夜・Ⅳ,461,1回につき,加算,,,PDF p.109
11,訪問介護,114827,身０２生３・深・Ⅳ,553,1回につき,加算,,,PDF p.109
11,訪問介護,114828,身０２生３・２人・Ⅳ,737,1回につき,基本,,,PDF p.109
11,訪問介護,114829,身０２生３・２人・夜・Ⅳ,922,1回につき,加算,,,PDF p.109
11,訪問介護,114830,身０２生３・２人・深・Ⅳ,1106,1回につき,加算,,,PDF p.109
11,訪問介護,11E158,身０２・業未・生１・Ⅳ,233,1回につき,基本,,,PDF p.109
11,訪問介護,11E159,身０２・業未・生１・夜・Ⅳ,291,1回につき,加算,,,PDF p.109
11,訪問介護,11E160,身０２・業未・生１・深・Ⅳ,349,1回につき,加算,,,PDF p.109
11,訪問介護,11E161,身０２・業未・生１・２人・Ⅳ,466,1回につき,減算,,,PDF p.109
11,訪問介護,11E162,身０２・業未・生１・２人・夜・Ⅳ,582,1回につき,加算,,,PDF p.109
11,訪問介護,11E163,身０２・業未・生１・２人・深・Ⅳ,698,1回につき,加算,,,PDF p.109
11,訪問介護,11E164,身０２・業未・生２・Ⅳ,300,1回につき,基本,,,PDF p.109
11,訪問介護,11E165,身０２・業未・生２・夜・Ⅳ,375,1回につき,加算,,,PDF p.109
