124230,A6,5011,202104,999999,通所型独自サービス口腔機能向上加算Ⅱ,160,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,5612,202404,999999,通所型独自送迎減算,-47,1,,,3,,,,2,2,2,,,,,,1,20240401
124230,A6,6011,202104,999999,通所型独自サービス提供体制加算Ⅰ１,88,3,,,,,,,2,2,1,,,,,,1,20210401
124230,A6,6012,202104,999999,通所型独自サービス提供体制加算Ⅰ２,176,3,,,,,,,2,1,2,,,,,,1,20210401
124230,A6,6100,201704,202405,通所型独自サービス処遇改善加算Ⅰ,59,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A6,6100,202406,202605,通所型独自サービス処遇改善加算Ⅰ,92,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6100,202606,999999,通所型独自サービス処遇改善加算Ⅰ11,111,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6110,201704,202405,通所型独自サービス処遇改善加算Ⅱ,43,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A6,6110,202406,202605,通所型独自サービス処遇改善加算Ⅱ,90,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6110,202606,999999,通所型独自サービス処遇改善加算Ⅱ11,109,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6111,201704,202405,通所型独自サービス処遇改善加算Ⅲ,23,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A6,6111,202406,202605,通所型独自サービス処遇改善加算Ⅲ,80,3,,,,,,,2,2,2,,,,,,1,20240601
124230,A6,6111,202606,999999,通所型独自サービス処遇改善加算Ⅲ1,99,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6113,201603,201703,通所型独自サービス処遇改善加算Ⅲ,22,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A6,6114,202210,202405,通所型独自サービスベースアップ等支援加算,11,3,,,,,,,2,2,2,,,,,,1,20221001
124230,A6,6115,201704,999999,通所型独自サービス処遇改善加算Ⅴ,23,3,,,,,,,2,2,2,,,,,,1,20170401
124230,A6,6115,201603,201703,通所型独自サービス処遇改善加算Ⅳ,22,3,,,,,,,2,2,2,,,,,,1,20160301
124230,A6,6116,202104,999999,通所型独自サービス栄養アセスメント加算,50,3,,,,,,,2,2,2,,,,,,1,20210401
124230,A6,6118,201910,202405,通所型独自サービス特定処遇改善加算Ⅰ,12,3,,,,,,,2,2,2,,,,,,1,20191001
124230,A6,6119,201910,202405,通所型独自サービス特定処遇改善加算Ⅱ,10,3,,,,,,,2,2,2,,,,,,1,20191001
124230,A6,6183,202606,999999,通所型独自サービス処遇改善加算Ⅰ21,120,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6184,202606,999999,通所型独自サービス処遇改善加算Ⅱ21,118,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6185,202606,999999,通所型独自サービス処遇改善加算Ⅰ12,117,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6186,202606,999999,通所型独自サービス処遇改善加算Ⅰ22,127,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6187,202606,999999,通所型独自サービス処遇改善加算Ⅱ12,115,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6188,202606,999999,通所型独自サービス処遇改善加算Ⅱ22,125,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6189,202606,999999,通所型独自サービス処遇改善加算Ⅲ2,105,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6190,202606,999999,通所型独自サービス処遇改善加算Ⅳ2,89,3,,,0,,,,2,2,2,,,,,,1,20260601
124230,A6,6200,202104,999999,通所型独自サービス栄養スクリーニング加算Ⅰ,20,1,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,6201,201810,202103,通所型独自サービス栄養スクリーニング加算,5,1,1,1,3,,,,2,2,2,,,,,,1,20181001
124230,A6,6201,202104,999999,通所型独自サービス栄養スクリーニング加算Ⅱ,5,1,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,6207,202404,999999,通所型独自サービス同一建物減算３,-94,1,,,,,,,2,2,2,,,,,,1,20240401
124230,A6,6310,202404,999999,通所型独自一体的サービス提供加算,480,3,,,3,,,,2,2,2,,,,,,1,20240401
124230,A6,6311,202104,999999,通所型独自サービス科学的介護推進体制加算,40,3,,,3,,,,2,2,2,,,,,,1,20210401
124230,A6,6380,202406,202605,通所型独自サービス処遇改善加算Ⅳ,64,3,,,,,,,2,2,2,,,,,,1,20240601
